time,cluster,ride,count
10.0,3,26,4
10.0,3,27,1
10.0,3,31,6
10.0,3,32,1
10.0,3,33,7
10.0,3,37,2
10.0,3,39,1
10.0,3,6,2
10.0,3,7,2
10.0,3,9,2
10.0,4,10,1
10.0,4,11,4
10.0,4,12,11
10.0,4,14,12
10.0,4,15,9
10.0,4,16,24
10.0,4,17,6
10.0,4,18,18
10.0,4,19,5
10.0,4,20,25
10.0,4,21,1
10.0,4,22,2
10.0,4,23,10
10.0,4,24,7
10.0,4,26,36
10.0,4,27,18
10.0,4,28,20
10.0,4,29,8
10.0,4,3,7
10.0,4,31,27
10.0,4,32,8
10.0,4,33,40
10.0,4,34,3
10.0,4,35,7
10.0,4,36,6
10.0,4,37,7
10.0,4,39,2
10.0,4,4,1
10.0,4,41,89
10.0,4,5,27
10.0,4,6,12
10.0,4,7,45
10.0,4,8,10
10.0,4,9,16
10.0,5,0,87
10.0,5,10,11
10.0,5,11,6
10.0,5,12,1
10.0,5,14,2
10.0,5,15,9
10.0,5,16,47
10.0,5,17,14
10.0,5,18,10
10.0,5,19,18
10.0,5,2,35
10.0,5,20,1
10.0,5,21,14
10.0,5,22,5
10.0,5,23,18
10.0,5,24,12
10.0,5,25,10
10.0,5,26,32
10.0,5,27,25
10.0,5,28,23
10.0,5,29,8
10.0,5,3,16
10.0,5,30,7
10.0,5,31,37
10.0,5,32,24
10.0,5,33,42
10.0,5,34,6
10.0,5,35,21
10.0,5,36,6
10.0,5,37,10
10.0,5,38,63
10.0,5,39,54
10.0,5,4,12
10.0,5,41,70
10.0,5,5,52
10.0,5,6,7
10.0,5,7,31
10.0,5,8,5
10.0,5,9,46
10.0,6,14,4
10.0,6,16,1
10.0,6,17,1
10.0,6,19,2
10.0,6,20,7
10.0,6,21,1
10.0,6,22,6
10.0,6,23,3
10.0,6,24,1
10.0,6,26,3
10.0,6,27,2
10.0,6,28,2
10.0,6,29,1
10.0,6,31,19
10.0,6,32,6
10.0,6,33,4
10.0,6,34,1
10.0,6,37,3
10.0,6,4,3
10.0,6,41,6
10.0,6,5,14
10.0,6,6,1
10.0,6,7,8
10.0,6,9,19
10.0,7,10,3
10.0,7,11,11
10.0,7,12,4
10.0,7,14,10
10.0,7,15,4
10.0,7,16,25
10.0,7,17,11
10.0,7,18,7
10.0,7,19,7
10.0,7,20,3
10.0,7,21,5
10.0,7,22,15
10.0,7,23,22
10.0,7,24,27
10.0,7,25,20
10.0,7,26,52
10.0,7,27,10
10.0,7,28,9
10.0,7,29,9
10.0,7,3,2
10.0,7,30,8
10.0,7,31,34
10.0,7,32,3
10.0,7,33,5
10.0,7,34,14
10.0,7,35,12
10.0,7,36,9
10.0,7,37,3
10.0,7,38,10
10.0,7,39,18
10.0,7,4,9
10.0,7,41,76
10.0,7,5,24
10.0,7,6,10
10.0,7,7,11
10.0,7,8,3
10.0,7,9,19
10.0,8,10,20
10.0,8,11,9
10.0,8,12,2
10.0,8,14,17
10.0,8,15,8
10.0,8,16,37
10.0,8,17,4
10.0,8,18,19
10.0,8,19,8
10.0,8,20,9
10.0,8,21,6
10.0,8,22,2
10.0,8,23,16
10.0,8,24,18
10.0,8,25,11
10.0,8,26,35
10.0,8,27,23
10.0,8,28,26
10.0,8,29,9
10.0,8,3,1
10.0,8,30,9
10.0,8,31,44
10.0,8,32,14
10.0,8,33,31
10.0,8,34,10
10.0,8,35,5
10.0,8,36,13
10.0,8,37,1
10.0,8,38,9
10.0,8,39,8
10.0,8,4,9
10.0,8,41,50
10.0,8,5,33
10.0,8,6,17
10.0,8,7,33
10.0,8,8,18
10.0,8,9,47
10.0,9,0,35
10.0,9,1,13
10.0,9,10,4
10.0,9,16,11
10.0,9,17,2
10.0,9,19,1
10.0,9,2,15
10.0,9,21,6
10.0,9,23,6
10.0,9,25,3
10.0,9,26,2
10.0,9,27,9
10.0,9,28,1
10.0,9,3,5
10.0,9,31,12
10.0,9,32,4
10.0,9,34,4
10.0,9,35,21
10.0,9,36,1
10.0,9,39,3
10.0,9,4,4
10.0,9,5,9
10.0,9,6,1
10.0,9,7,8
10.0,9,9,21
10.5,0,10,7
10.5,0,11,11
10.5,0,12,5
10.5,0,14,12
10.5,0,15,7
10.5,0,16,38
10.5,0,17,5
10.5,0,18,3
10.5,0,19,1
10.5,0,20,23
10.5,0,21,15
10.5,0,22,8
10.5,0,23,27
10.5,0,24,5
10.5,0,26,30
10.5,0,27,56
10.5,0,28,18
10.5,0,29,14
10.5,0,30,14
10.5,0,31,26
10.5,0,32,3
10.5,0,33,49
10.5,0,34,4
10.5,0,36,16
10.5,0,37,13
10.5,0,38,5
10.5,0,39,11
10.5,0,4,5
10.5,0,5,25
10.5,0,6,11
10.5,0,7,65
10.5,0,8,2
10.5,0,9,34
10.5,10,10,20
10.5,10,11,1
10.5,10,12,10
10.5,10,14,9
10.5,10,15,8
10.5,10,16,62
10.5,10,17,12
10.5,10,18,3
10.5,10,19,26
10.5,10,20,6
10.5,10,21,13
10.5,10,22,5
10.5,10,23,3
10.5,10,24,12
10.5,10,25,9
10.5,10,26,58
10.5,10,27,36
10.5,10,28,22
10.5,10,29,21
10.5,10,30,2
10.5,10,31,77
10.5,10,32,17
10.5,10,33,31
10.5,10,34,12
10.5,10,35,16
10.5,10,36,17
10.5,10,37,23
10.5,10,38,14
10.5,10,39,22
10.5,10,4,13
10.5,10,5,34
10.5,10,6,2
10.5,10,7,22
10.5,10,8,12
10.5,10,9,41
10.5,1,10,6
10.5,11,10,5
10.5,11,11,5
10.5,11,12,5
10.5,11,14,43
10.5,11,15,9
10.5,11,16,39
10.5,11,17,13
10.5,11,18,8
10.5,11,19,15
10.5,1,12,5
10.5,11,20,8
10.5,11,21,25
10.5,11,22,9
10.5,11,23,12
10.5,11,24,9
10.5,11,25,5
10.5,11,26,13
10.5,11,27,14
10.5,11,28,15
10.5,11,29,1
10.5,11,30,52
10.5,11,31,13
10.5,11,32,7
10.5,11,33,18
10.5,11,34,23
10.5,11,35,12
10.5,11,36,23
10.5,11,37,8
10.5,11,38,11
10.5,11,39,7
10.5,1,14,1
10.5,11,4,51
10.5,11,5,30
10.5,11,6,6
10.5,11,7,15
10.5,11,8,6
10.5,11,9,43
10.5,1,23,2
10.5,1,25,7
10.5,1,26,11
10.5,1,27,1
10.5,1,28,13
10.5,1,31,15
10.5,1,33,1
10.5,1,38,5
10.5,1,5,6
10.5,1,7,1
10.5,1,9,2
10.5,2,10,24
10.5,2,11,8
10.5,2,12,3
10.5,2,14,15
10.5,2,15,5
10.5,2,16,27
10.5,2,17,8
10.5,2,18,7
10.5,2,19,10
10.5,2,20,8
10.5,2,21,16
10.5,2,22,13
10.5,2,23,8
10.5,2,24,6
10.5,2,25,13
10.5,2,26,13
10.5,2,27,6
10.5,2,28,12
10.5,2,29,5
10.5,2,30,4
10.5,2,31,29
10.5,2,32,3
10.5,2,33,4
10.5,2,34,7
10.5,2,35,11
10.5,2,36,8
10.5,2,37,7
10.5,2,38,12
10.5,2,39,13
10.5,2,4,5
10.5,2,5,19
10.5,2,6,8
10.5,2,7,31
10.5,2,8,14
10.5,2,9,27
10.5,3,14,2
10.5,3,16,4
10.5,3,17,1
10.5,3,23,1
10.5,3,26,3
10.5,3,31,3
10.5,3,33,2
10.5,3,35,1
10.5,3,36,2
10.5,3,37,1
10.5,3,39,2
10.5,3,5,1
10.5,3,7,1
10.5,3,9,5
10.5,4,10,3
10.5,4,12,3
10.5,4,14,2
10.5,4,15,12
10.5,4,16,21
10.5,4,17,7
10.5,4,18,2
10.5,4,19,8
10.5,4,20,4
10.5,4,21,16
10.5,4,22,7
10.5,4,23,12
10.5,4,24,11
10.5,4,25,4
10.5,4,26,24
10.5,4,27,24
10.5,4,28,30
10.5,4,29,2
10.5,4,31,33
10.5,4,32,7
10.5,4,33,22
10.5,4,34,7
10.5,4,35,17
10.5,4,36,9
10.5,4,37,38
10.5,4,38,7
10.5,4,39,14
10.5,4,4,5
10.5,4,5,29
10.5,4,6,13
10.5,4,7,26
10.5,4,8,2
10.5,4,9,14
10.5,5,10,9
10.5,5,11,3
10.5,5,12,5
10.5,5,14,10
10.5,5,15,5
10.5,5,16,73
10.5,5,17,3
10.5,5,18,21
10.5,5,19,7
10.5,5,20,7
10.5,5,21,7
10.5,5,22,58
10.5,5,23,18
10.5,5,24,11
10.5,5,25,3
10.5,5,26,24
10.5,5,27,22
10.5,5,28,38
10.5,5,29,12
10.5,5,30,4
10.5,5,31,38
10.5,5,32,10
10.5,5,33,34
10.5,5,34,4
10.5,5,35,11
10.5,5,36,57
10.5,5,37,9
10.5,5,38,8
10.5,5,39,12
10.5,5,4,14
10.5,5,5,25
10.5,5,6,14
10.5,5,7,42
10.5,5,8,2
10.5,5,9,33
10.5,6,10,7
10.5,6,16,10
10.5,6,19,3
10.5,6,21,2
10.5,6,23,6
10.5,6,24,1
10.5,6,26,5
10.5,6,27,16
10.5,6,28,2
10.5,6,29,6
10.5,6,31,5
10.5,6,33,2
10.5,6,34,3
10.5,6,36,2
10.5,6,37,2
10.5,6,38,4
10.5,6,39,3
10.5,6,4,6
10.5,6,5,12
10.5,6,7,4
10.5,6,8,6
10.5,6,9,3
10.5,7,10,7
10.5,7,11,8
10.5,7,12,3
10.5,7,14,3
10.5,7,15,1
10.5,7,16,12
10.5,7,17,5
10.5,7,18,1
10.5,7,19,9
10.5,7,20,1
10.5,7,21,9
10.5,7,22,8
10.5,7,23,20
10.5,7,24,8
10.5,7,25,12
10.5,7,26,26
10.5,7,27,3
10.5,7,28,9
10.5,7,29,16
10.5,7,30,1
10.5,7,31,3
10.5,7,32,5
10.5,7,33,23
10.5,7,34,12
10.5,7,35,10
10.5,7,36,1
10.5,7,37,11
10.5,7,38,8
10.5,7,39,13
10.5,7,40,7
10.5,7,5,22
10.5,7,6,3
10.5,7,7,28
10.5,7,8,19
10.5,7,9,16
10.5,8,10,14
10.5,8,11,12
10.5,8,12,10
10.5,8,14,17
10.5,8,15,1
10.5,8,16,43
10.5,8,17,8
10.5,8,18,9
10.5,8,19,5
10.5,8,20,3
10.5,8,21,5
10.5,8,22,4
10.5,8,23,14
10.5,8,24,7
10.5,8,25,16
10.5,8,26,27
10.5,8,27,37
10.5,8,28,16
10.5,8,29,4
10.5,8,30,15
10.5,8,31,64
10.5,8,32,21
10.5,8,33,26
10.5,8,34,17
10.5,8,35,5
10.5,8,36,19
10.5,8,37,14
10.5,8,38,10
10.5,8,39,17
10.5,8,4,10
10.5,8,5,33
10.5,8,6,2
10.5,8,7,35
10.5,8,8,10
10.5,8,9,26
10.5,9,1,3
10.5,9,14,1
10.5,9,16,5
10.5,9,19,4
10.5,9,2,2
10.5,9,20,14
10.5,9,22,5
10.5,9,24,4
10.5,9,26,11
10.5,9,28,11
10.5,9,29,2
10.5,9,31,7
10.5,9,32,6
10.5,9,33,8
10.5,9,34,1
10.5,9,35,4
10.5,9,36,5
10.5,9,38,9
10.5,9,39,3
10.5,9,4,6
10.5,9,7,9
10.5,9,8,5
10.5,9,9,11
11.0,0,0,4
11.0,0,10,18
11.0,0,11,13
11.0,0,12,22
11.0,0,14,2
11.0,0,15,18
11.0,0,16,46
11.0,0,17,18
11.0,0,18,12
11.0,0,19,10
11.0,0,20,17
11.0,0,21,7
11.0,0,22,4
11.0,0,23,17
11.0,0,24,10
11.0,0,25,4
11.0,0,26,64
11.0,0,27,14
11.0,0,28,16
11.0,0,29,11
11.0,0,3,2
11.0,0,30,3
11.0,0,31,60
11.0,0,32,15
11.0,0,33,11
11.0,0,34,16
11.0,0,35,7
11.0,0,36,6
11.0,0,37,10
11.0,0,38,11
11.0,0,39,22
11.0,0,4,14
11.0,0,5,35
11.0,0,6,28
11.0,0,7,60
11.0,0,8,6
11.0,0,9,42
11.0,10,10,8
11.0,10,11,6
11.0,10,12,9
11.0,10,14,8
11.0,10,15,1
11.0,10,16,79
11.0,10,17,14
11.0,10,18,10
11.0,10,19,4
11.0,10,20,9
11.0,10,21,17
11.0,10,22,3
11.0,10,23,36
11.0,10,24,1
11.0,10,25,1
11.0,10,26,67
11.0,10,27,23
11.0,10,28,23
11.0,10,29,18
11.0,10,30,1
11.0,10,31,47
11.0,10,32,18
11.0,10,33,29
11.0,10,34,6
11.0,10,35,16
11.0,10,36,2
11.0,10,37,10
11.0,10,38,17
11.0,10,39,11
11.0,10,4,7
11.0,10,5,29
11.0,10,6,4
11.0,10,7,38
11.0,10,8,3
11.0,10,9,58
11.0,11,10,8
11.0,11,12,6
11.0,11,14,15
11.0,11,15,35
11.0,11,16,81
11.0,11,17,2
11.0,11,18,12
11.0,11,19,19
11.0,11,20,49
11.0,11,21,14
11.0,11,22,7
11.0,11,23,17
11.0,11,24,53
11.0,11,25,7
11.0,11,26,44
11.0,11,27,26
11.0,11,28,46
11.0,11,29,8
11.0,11,3,8
11.0,11,30,7
11.0,11,31,31
11.0,11,32,18
11.0,11,33,55
11.0,11,34,6
11.0,11,35,24
11.0,11,36,15
11.0,11,37,5
11.0,11,38,18
11.0,11,39,9
11.0,1,14,1
11.0,11,4,6
11.0,11,40,6
11.0,11,5,49
11.0,1,16,1
11.0,11,6,17
11.0,11,7,38
11.0,11,8,4
11.0,11,9,36
11.0,1,20,7
11.0,1,23,2
11.0,1,26,5
11.0,1,27,14
11.0,1,28,1
11.0,1,29,4
11.0,1,31,5
11.0,1,33,1
11.0,1,34,2
11.0,1,37,4
11.0,1,6,8
11.0,1,7,7
11.0,1,9,3
11.0,2,10,6
11.0,2,11,7
11.0,2,12,21
11.0,2,14,19
11.0,2,15,14
11.0,2,16,36
11.0,2,17,9
11.0,2,18,6
11.0,2,19,2
11.0,2,20,9
11.0,2,21,20
11.0,2,22,11
11.0,2,23,14
11.0,2,25,4
11.0,2,26,35
11.0,2,27,25
11.0,2,28,7
11.0,2,29,18
11.0,2,30,23
11.0,2,31,52
11.0,2,32,1
11.0,2,33,21
11.0,2,34,8
11.0,2,35,13
11.0,2,36,15
11.0,2,37,4
11.0,2,38,9
11.0,2,39,4
11.0,2,4,5
11.0,2,5,28
11.0,2,6,16
11.0,2,7,55
11.0,2,9,28
11.0,3,10,1
11.0,3,16,1
11.0,3,19,1
11.0,3,24,3
11.0,3,26,3
11.0,3,27,3
11.0,3,28,1
11.0,3,29,1
11.0,3,31,9
11.0,3,33,1
11.0,3,5,4
11.0,3,7,8
11.0,3,9,5
11.0,4,10,24
11.0,4,11,16
11.0,4,12,6
11.0,4,14,5
11.0,4,15,4
11.0,4,16,32
11.0,4,17,11
11.0,4,18,9
11.0,4,19,9
11.0,4,20,27
11.0,4,21,2
11.0,4,22,12
11.0,4,23,30
11.0,4,24,12
11.0,4,26,37
11.0,4,27,21
11.0,4,28,16
11.0,4,29,9
11.0,4,30,12
11.0,4,31,27
11.0,4,32,25
11.0,4,33,13
11.0,4,34,8
11.0,4,35,23
11.0,4,36,10
11.0,4,37,17
11.0,4,38,13
11.0,4,39,10
11.0,4,4,6
11.0,4,40,4
11.0,4,5,8
11.0,4,6,2
11.0,4,7,33
11.0,4,9,42
11.0,5,10,46
11.0,5,11,6
11.0,5,12,3
11.0,5,14,17
11.0,5,15,17
11.0,5,16,61
11.0,5,17,5
11.0,5,18,3
11.0,5,19,61
11.0,5,20,11
11.0,5,21,21
11.0,5,23,27
11.0,5,24,9
11.0,5,25,26
11.0,5,26,37
11.0,5,27,33
11.0,5,28,11
11.0,5,29,9
11.0,5,3,4
11.0,5,30,8
11.0,5,31,75
11.0,5,32,12
11.0,5,33,15
11.0,5,34,9
11.0,5,35,27
11.0,5,36,10
11.0,5,37,9
11.0,5,38,4
11.0,5,39,10
11.0,5,4,50
11.0,5,5,39
11.0,5,6,20
11.0,5,7,39
11.0,5,8,18
11.0,5,9,126
11.0,6,11,3
11.0,6,14,6
11.0,6,15,1
11.0,6,16,12
11.0,6,17,5
11.0,6,20,1
11.0,6,24,4
11.0,6,26,18
11.0,6,27,7
11.0,6,28,11
11.0,6,29,1
11.0,6,31,4
11.0,6,32,9
11.0,6,33,1
11.0,6,34,6
11.0,6,35,9
11.0,6,36,1
11.0,6,37,4
11.0,6,38,1
11.0,6,4,5
11.0,6,5,1
11.0,6,6,12
11.0,6,7,4
11.0,6,9,8
11.0,7,10,20
11.0,7,11,14
11.0,7,12,3
11.0,7,14,11
11.0,7,15,4
11.0,7,16,27
11.0,7,17,3
11.0,7,18,11
11.0,7,19,2
11.0,7,20,7
11.0,7,21,16
11.0,7,22,5
11.0,7,23,14
11.0,7,24,16
11.0,7,25,2
11.0,7,26,14
11.0,7,27,18
11.0,7,28,28
11.0,7,29,19
11.0,7,30,4
11.0,7,31,35
11.0,7,32,5
11.0,7,33,24
11.0,7,34,22
11.0,7,35,4
11.0,7,36,7
11.0,7,37,15
11.0,7,39,11
11.0,7,4,11
11.0,7,40,3
11.0,7,5,3
11.0,7,6,4
11.0,7,7,23
11.0,7,8,11
11.0,7,9,36
11.0,8,10,21
11.0,8,11,3
11.0,8,12,7
11.0,8,14,5
11.0,8,15,9
11.0,8,16,71
11.0,8,17,14
11.0,8,18,1
11.0,8,19,31
11.0,8,20,21
11.0,8,21,24
11.0,8,22,18
11.0,8,23,23
11.0,8,24,17
11.0,8,25,3
11.0,8,26,51
11.0,8,27,27
11.0,8,28,16
11.0,8,29,9
11.0,8,3,7
11.0,8,30,4
11.0,8,31,34
11.0,8,32,7
11.0,8,33,33
11.0,8,34,11
11.0,8,35,9
11.0,8,36,12
11.0,8,37,14
11.0,8,38,8
11.0,8,39,19
11.0,8,4,10
11.0,8,5,18
11.0,8,6,7
11.0,8,7,40
11.0,8,8,17
11.0,8,9,45
11.0,9,0,9
11.0,9,10,1
11.0,9,11,3
11.0,9,16,5
11.0,9,2,4
11.0,9,21,6
11.0,9,23,11
11.0,9,25,3
11.0,9,26,11
11.0,9,27,6
11.0,9,28,6
11.0,9,29,1
11.0,9,3,9
11.0,9,31,14
11.0,9,32,7
11.0,9,33,1
11.0,9,34,4
11.0,9,35,7
11.0,9,36,9
11.0,9,5,8
11.0,9,6,13
11.0,9,7,9
11.0,9,9,3
11.5,0,10,16
11.5,0,11,16
11.5,0,12,6
11.5,0,13,22
11.5,0,14,9
11.5,0,15,12
11.5,0,16,55
11.5,0,17,25
11.5,0,18,5
11.5,0,19,8
11.5,0,2,6
11.5,0,20,13
11.5,0,21,11
11.5,0,22,13
11.5,0,23,17
11.5,0,25,3
11.5,0,26,22
11.5,0,27,33
11.5,0,28,54
11.5,0,29,15
11.5,0,3,10
11.5,0,30,3
11.5,0,31,37
11.5,0,32,16
11.5,0,33,41
11.5,0,34,17
11.5,0,36,13
11.5,0,37,18
11.5,0,38,6
11.5,0,39,7
11.5,0,4,9
11.5,0,5,28
11.5,0,6,11
11.5,0,7,68
11.5,0,8,7
11.5,0,9,47
11.5,10,10,4
11.5,10,11,2
11.5,10,12,8
11.5,10,13,11
11.5,10,14,11
11.5,10,15,9
11.5,10,16,37
11.5,10,17,9
11.5,10,18,17
11.5,10,19,14
11.5,10,20,22
11.5,10,21,19
11.5,10,22,10
11.5,10,23,25
11.5,10,24,13
11.5,10,25,2
11.5,10,26,29
11.5,10,27,43
11.5,10,28,20
11.5,10,29,11
11.5,10,3,5
11.5,10,30,8
11.5,10,31,36
11.5,10,32,14
11.5,10,33,19
11.5,10,34,6
11.5,10,35,7
11.5,10,36,21
11.5,10,37,28
11.5,10,38,10
11.5,10,39,9
11.5,10,4,14
11.5,10,5,38
11.5,10,6,18
11.5,10,7,70
11.5,10,8,18
11.5,10,9,23
11.5,1,11,6
11.5,11,10,8
11.5,11,11,17
11.5,11,12,14
11.5,11,13,37
11.5,11,14,42
11.5,11,15,12
11.5,11,16,43
11.5,11,17,11
11.5,11,18,18
11.5,11,19,25
11.5,11,20,3
11.5,11,21,9
11.5,11,22,4
11.5,11,23,11
11.5,11,24,9
11.5,11,25,50
11.5,11,26,42
11.5,11,27,8
11.5,11,28,17
11.5,11,29,9
11.5,11,3,13
11.5,11,30,12
11.5,11,31,33
11.5,11,32,20
11.5,11,33,19
11.5,11,34,16
11.5,11,35,17
11.5,11,36,10
11.5,11,37,15
11.5,11,38,10
11.5,11,39,12
11.5,1,14,2
11.5,11,4,9
11.5,1,15,8
11.5,11,5,34
11.5,1,16,8
11.5,11,6,18
11.5,11,7,40
11.5,11,8,21
11.5,11,9,61
11.5,1,20,7
11.5,1,21,1
11.5,1,22,1
11.5,1,26,3
11.5,1,27,2
11.5,1,29,7
11.5,1,31,1
11.5,1,32,5
11.5,1,33,2
11.5,1,36,1
11.5,1,37,6
11.5,1,39,8
11.5,1,4,1
11.5,1,5,7
11.5,1,6,1
11.5,1,7,4
11.5,1,8,7
11.5,2,10,14
11.5,2,11,6
11.5,2,12,6
11.5,2,13,33
11.5,2,14,7
11.5,2,15,10
11.5,2,16,32
11.5,2,17,15
11.5,2,18,3
11.5,2,19,13
11.5,2,20,8
11.5,2,21,3
11.5,2,22,15
11.5,2,23,11
11.5,2,24,26
11.5,2,25,2
11.5,2,26,41
11.5,2,27,24
11.5,2,28,21
11.5,2,29,15
11.5,2,3,11
11.5,2,30,4
11.5,2,31,40
11.5,2,32,12
11.5,2,33,23
11.5,2,34,10
11.5,2,35,8
11.5,2,36,10
11.5,2,37,3
11.5,2,38,7
11.5,2,39,6
11.5,2,4,10
11.5,2,5,26
11.5,2,6,6
11.5,2,7,40
11.5,2,8,12
11.5,2,9,31
11.5,3,13,1
11.5,3,16,2
11.5,3,17,1
11.5,3,24,1
11.5,3,26,5
11.5,3,27,2
11.5,3,31,2
11.5,3,35,1
11.5,3,36,1
11.5,3,37,1
11.5,3,5,2
11.5,3,7,6
11.5,3,9,2
11.5,4,1,6
11.5,4,10,15
11.5,4,11,2
11.5,4,12,4
11.5,4,13,36
11.5,4,14,12
11.5,4,15,8
11.5,4,16,29
11.5,4,17,18
11.5,4,18,2
11.5,4,19,12
11.5,4,20,15
11.5,4,21,10
11.5,4,22,10
11.5,4,23,25
11.5,4,24,12
11.5,4,25,8
11.5,4,26,27
11.5,4,27,38
11.5,4,28,10
11.5,4,29,17
11.5,4,3,10
11.5,4,30,8
11.5,4,31,60
11.5,4,32,12
11.5,4,33,17
11.5,4,34,16
11.5,4,35,11
11.5,4,36,3
11.5,4,37,5
11.5,4,38,4
11.5,4,39,14
11.5,4,4,6
11.5,4,5,19
11.5,4,6,17
11.5,4,7,64
11.5,4,8,8
11.5,4,9,51
11.5,5,10,20
11.5,5,11,23
11.5,5,12,52
11.5,5,13,29
11.5,5,14,14
11.5,5,15,22
11.5,5,16,32
11.5,5,17,18
11.5,5,18,5
11.5,5,19,22
11.5,5,20,6
11.5,5,21,4
11.5,5,22,3
11.5,5,23,21
11.5,5,24,5
11.5,5,25,16
11.5,5,26,101
11.5,5,27,24
11.5,5,28,6
11.5,5,29,20
11.5,5,3,14
11.5,5,30,3
11.5,5,31,48
11.5,5,32,18
11.5,5,33,21
11.5,5,34,14
11.5,5,35,23
11.5,5,36,20
11.5,5,37,7
11.5,5,38,4
11.5,5,39,8
11.5,5,4,57
11.5,5,40,1
11.5,5,5,16
11.5,5,6,12
11.5,5,7,66
11.5,5,8,8
11.5,5,9,37
11.5,6,13,16
11.5,6,14,3
11.5,6,16,7
11.5,6,17,3
11.5,6,19,4
11.5,6,20,10
11.5,6,21,5
11.5,6,23,5
11.5,6,24,5
11.5,6,26,21
11.5,6,27,4
11.5,6,28,3
11.5,6,3,1
11.5,6,31,7
11.5,6,33,2
11.5,6,35,1
11.5,6,36,7
11.5,6,37,1
11.5,6,39,8
11.5,6,5,7
11.5,6,6,3
11.5,6,7,10
11.5,6,8,6
11.5,6,9,13
11.5,7,10,17
11.5,7,11,11
11.5,7,12,4
11.5,7,13,20
11.5,7,14,14
11.5,7,15,10
11.5,7,16,18
11.5,7,17,24
11.5,7,18,6
11.5,7,19,21
11.5,7,20,8
11.5,7,21,10
11.5,7,22,16
11.5,7,23,25
11.5,7,24,10
11.5,7,25,7
11.5,7,26,33
11.5,7,27,8
11.5,7,28,26
11.5,7,29,15
11.5,7,3,7
11.5,7,30,4
11.5,7,31,37
11.5,7,32,6
11.5,7,33,35
11.5,7,34,5
11.5,7,35,5
11.5,7,36,6
11.5,7,37,5
11.5,7,38,8
11.5,7,39,3
11.5,7,4,5
11.5,7,40,4
11.5,7,5,12
11.5,7,6,13
11.5,7,7,10
11.5,7,8,5
11.5,7,9,25
11.5,8,1,4
11.5,8,10,15
11.5,8,11,14
11.5,8,12,6
11.5,8,13,33
11.5,8,14,8
11.5,8,15,7
11.5,8,16,56
11.5,8,17,15
11.5,8,18,6
11.5,8,19,17
11.5,8,2,4
11.5,8,20,18
11.5,8,21,18
11.5,8,22,12
11.5,8,23,18
11.5,8,24,24
11.5,8,25,13
11.5,8,26,50
11.5,8,27,19
11.5,8,28,18
11.5,8,29,10
11.5,8,3,10
11.5,8,30,3
11.5,8,31,39
11.5,8,32,17
11.5,8,33,14
11.5,8,34,11
11.5,8,35,14
11.5,8,36,21
11.5,8,37,6
11.5,8,38,7
11.5,8,39,8
11.5,8,4,13
11.5,8,5,31
11.5,8,6,7
11.5,8,7,59
11.5,8,8,5
11.5,8,9,75
11.5,9,12,5
11.5,9,13,20
11.5,9,14,5
11.5,9,15,5
11.5,9,16,15
11.5,9,17,1
11.5,9,20,12
11.5,9,21,1
11.5,9,24,1
11.5,9,25,3
11.5,9,26,11
11.5,9,27,12
11.5,9,28,7
11.5,9,30,4
11.5,9,31,11
11.5,9,32,8
11.5,9,34,6
11.5,9,35,1
11.5,9,39,1
11.5,9,4,10
11.5,9,5,3
11.5,9,6,9
11.5,9,7,18
11.5,9,9,2
12.0,0,10,16
12.0,0,11,22
12.0,0,12,6
12.0,0,13,39
12.0,0,14,13
12.0,0,15,12
12.0,0,16,53
12.0,0,17,5
12.0,0,18,14
12.0,0,19,25
12.0,0,2,7
12.0,0,20,28
12.0,0,21,17
12.0,0,22,9
12.0,0,23,8
12.0,0,24,28
12.0,0,25,21
12.0,0,26,40
12.0,0,27,26
12.0,0,28,63
12.0,0,29,8
12.0,0,3,13
12.0,0,30,13
12.0,0,31,49
12.0,0,32,12
12.0,0,33,24
12.0,0,34,4
12.0,0,35,23
12.0,0,36,19
12.0,0,37,7
12.0,0,38,3
12.0,0,39,12
12.0,0,4,8
12.0,0,5,24
12.0,0,6,26
12.0,0,7,40
12.0,0,8,6
12.0,0,9,39
12.0,10,1,2
12.0,10,10,14
12.0,10,11,2
12.0,10,12,11
12.0,10,13,26
12.0,10,14,15
12.0,10,15,4
12.0,10,16,42
12.0,10,17,17
12.0,10,18,18
12.0,10,19,11
12.0,10,20,4
12.0,10,21,6
12.0,10,22,10
12.0,10,23,31
12.0,10,24,15
12.0,10,25,11
12.0,10,26,42
12.0,10,27,30
12.0,10,28,15
12.0,10,29,6
12.0,10,3,9
12.0,10,30,3
12.0,10,31,36
12.0,10,32,14
12.0,10,33,28
12.0,10,34,7
12.0,10,35,9
12.0,10,36,14
12.0,10,38,8
12.0,10,39,11
12.0,10,4,14
12.0,10,5,25
12.0,10,6,26
12.0,10,7,61
12.0,10,8,12
12.0,10,9,49
12.0,11,10,23
12.0,11,11,9
12.0,11,12,3
12.0,11,13,22
12.0,11,14,15
12.0,11,15,11
12.0,11,16,44
12.0,11,17,20
12.0,11,18,5
12.0,11,19,10
12.0,11,20,7
12.0,11,21,7
12.0,11,22,4
12.0,11,23,72
12.0,11,24,3
12.0,11,25,5
12.0,11,26,38
12.0,11,27,58
12.0,11,28,25
12.0,11,29,13
12.0,1,13,7
12.0,11,3,7
12.0,11,30,12
12.0,11,31,33
12.0,11,32,2
12.0,11,33,15
12.0,11,34,8
12.0,11,35,4
12.0,11,36,31
12.0,11,37,15
